GCAM_region_ID,sce,year,category,shares,gini,model
9,SSP2,2015,d6,0.061164063,0.535638753,GiniMinHist
9,SSP5,2015,d6,0.061192297,0.535299542,GiniMinHist
9,SSP1,2015,d6,0.061180614,0.535468989,GiniMinHist
7,SSP2,2015,d3,0.035260937,0.493974941,GiniMinHist
7,SSP3,2015,d3,0.035260937,0.493974941,GiniMinHist
7,SSP1,2015,d3,0.035260937,0.493974941,GiniMinHist
7,SSP4,2015,d3,0.035260937,0.493974941,GiniMinHist
7,SSP5,2015,d3,0.035260937,0.493974941,GiniMinHist
3,SSP1,2015,d4,0.064574723,0.341510543,GiniMinHist
3,SSP2,2015,d4,0.064554437,0.341547389,GiniMinHist
3,SSP4,2015,d4,0.06457905,0.341495869,GiniMinHist
3,SSP5,2015,d4,0.06458005,0.341498909,GiniMinHist
3,SSP3,2015,d4,0.064525263,0.341621013,GiniMinHist
27,SSP5,2015,d5,0.066627983,0.398789728,GiniMinHist
27,SSP3,2015,d5,0.066627983,0.398789728,GiniMinHist
27,SSP4,2015,d5,0.066627983,0.398789728,GiniMinHist
27,SSP1,2015,d5,0.066627983,0.398789728,GiniMinHist
27,SSP2,2015,d5,0.066627983,0.398789728,GiniMinHist
5,SSP5,2015,d10,0.378931823,0.479322781,GiniMinHist
5,SSP4,2015,d10,0.378960602,0.479289317,GiniMinHist
5,SSP1,2015,d10,0.37902713,0.479378104,GiniMinHist
5,SSP2,2015,d10,0.379049422,0.479413861,GiniMinHist
5,SSP3,2015,d10,0.379057234,0.479393653,GiniMinHist
17,SSP1,2015,d8,0.107148397,0.493857304,GiniMinHist
17,SSP5,2015,d8,0.107148397,0.493857304,GiniMinHist
17,SSP3,2015,d8,0.107148397,0.493857304,GiniMinHist
17,SSP4,2015,d8,0.107148397,0.493857304,GiniMinHist
17,SSP2,2015,d8,0.107148397,0.493857304,GiniMinHist
14,SSP3,2015,d2,0.049475911,0.311766314,GiniMinHist
14,SSP1,2015,d2,0.049521972,0.311372696,GiniMinHist
14,SSP5,2015,d2,0.049536671,0.311252995,GiniMinHist
14,SSP4,2015,d2,0.049550022,0.311126413,GiniMinHist
14,SSP2,2015,d2,0.049517969,0.311405295,GiniMinHist
26,SSP3,2015,d4,0.04445428,0.488555611,GiniMinHist
26,SSP4,2015,d4,0.044384822,0.488896066,GiniMinHist
26,SSP5,2015,d4,0.044491724,0.488423943,GiniMinHist
26,SSP2,2015,d4,0.04450761,0.488254074,GiniMinHist
26,SSP1,2015,d4,0.044486678,0.488539432,GiniMinHist
21,SSP5,2015,d3,0.041072371,0.441439198,GiniMinHist
21,SSP3,2015,d3,0.041172169,0.440852896,GiniMinHist
21,SSP2,2015,d3,0.041122679,0.441151942,GiniMinHist
21,SSP4,2015,d3,0.041173487,0.440819264,GiniMinHist
21,SSP1,2015,d3,0.041155948,0.441003272,GiniMinHist
10,SSP5,2015,d4,0.056589923,0.408181102,GiniMinHist
10,SSP4,2015,d4,0.056271162,0.410182966,GiniMinHist
10,SSP1,2015,d4,0.05641021,0.40962998,GiniMinHist
10,SSP2,2015,d4,0.056255006,0.408727558,GiniMinHist
32,SSP5,2015,d4,0.043880342,0.498532087,GiniMinHist
32,SSP1,2015,d4,0.043880342,0.498532087,GiniMinHist
32,SSP4,2015,d4,0.043880342,0.498532087,GiniMinHist
32,SSP2,2015,d4,0.043880342,0.498532087,GiniMinHist
32,SSP3,2015,d4,0.043880342,0.498532087,GiniMinHist
10,SSP3,2015,d4,0.056134986,0.410047327,GiniMinHist
3,SSP1,2015,d5,0.072255657,0.341510543,GiniMinHist
3,SSP2,2015,d5,0.072255567,0.341547389,GiniMinHist
3,SSP4,2015,d5,0.072257219,0.341495869,GiniMinHist
3,SSP5,2015,d5,0.072256124,0.341498909,GiniMinHist
3,SSP3,2015,d5,0.072250763,0.341621013,GiniMinHist
20,SSP4,2015,d2,0.029411078,0.469558544,GiniMinHist
20,SSP5,2015,d2,0.029411078,0.469558544,GiniMinHist
20,SSP2,2015,d2,0.029411078,0.469558544,GiniMinHist
20,SSP1,2015,d2,0.029411078,0.469558544,GiniMinHist
20,SSP3,2015,d2,0.029411078,0.469558544,GiniMinHist
4,SSP2,2015,d10,0.479433347,0.574388841,GiniMinHist
4,SSP4,2015,d10,0.478641213,0.573642758,GiniMinHist
4,SSP3,2015,d10,0.47866385,0.573827934,GiniMinHist
4,SSP5,2015,d10,0.479620175,0.574342963,GiniMinHist
4,SSP1,2015,d10,0.479482697,0.57419095,GiniMinHist
18,SSP3,2015,d7,0.092637,0.405839854,GiniMinHist
18,SSP2,2015,d7,0.092637,0.405839854,GiniMinHist
18,SSP1,2015,d7,0.092637,0.405839854,GiniMinHist
18,SSP5,2015,d7,0.092637,0.405839854,GiniMinHist
18,SSP4,2015,d7,0.092637,0.405839854,GiniMinHist
27,SSP5,2015,d6,0.077575364,0.398789728,GiniMinHist
27,SSP3,2015,d6,0.077575364,0.398789728,GiniMinHist
27,SSP4,2015,d6,0.077575364,0.398789728,GiniMinHist
27,SSP1,2015,d6,0.077575364,0.398789728,GiniMinHist
27,SSP2,2015,d6,0.077575364,0.398789728,GiniMinHist
29,SSP4,2015,d6,0.073231648,0.475868349,GiniMinHist
29,SSP5,2015,d6,0.073398531,0.475567667,GiniMinHist
29,SSP3,2015,d6,0.073245756,0.47594509,GiniMinHist
29,SSP1,2015,d6,0.073380692,0.475532266,GiniMinHist
29,SSP2,2015,d6,0.073317093,0.475670202,GiniMinHist
2,SSP2,2015,d10,0.461621314,0.53228339,GiniMinHist
25,SSP2,2015,d2,0.040103833,0.373789091,GiniMinHist
25,SSP1,2015,d2,0.040103833,0.373789091,GiniMinHist
25,SSP3,2015,d2,0.040103833,0.373789091,GiniMinHist
2,SSP3,2015,d10,0.461022176,0.531784947,GiniMinHist
25,SSP5,2015,d2,0.040103833,0.373789091,GiniMinHist
2,SSP4,2015,d10,0.461009975,0.531825693,GiniMinHist
14,SSP3,2015,d3,0.059145929,0.311766314,GiniMinHist
25,SSP4,2015,d2,0.040103833,0.373789091,GiniMinHist
14,SSP1,2015,d3,0.059201457,0.311372696,GiniMinHist
14,SSP5,2015,d3,0.059219029,0.311252995,GiniMinHist
14,SSP4,2015,d3,0.059235456,0.311126413,GiniMinHist
14,SSP2,2015,d3,0.059196671,0.311405295,GiniMinHist
15,SSP4,2015,d2,0.032468036,0.436224383,GiniMinHist
2,SSP1,2015,d10,0.462025475,0.532796725,GiniMinHist
2,SSP5,2015,d10,0.461940434,0.532612156,GiniMinHist
15,SSP1,2015,d2,0.032471789,0.436181156,GiniMinHist
15,SSP5,2015,d2,0.032470331,0.436183941,GiniMinHist
15,SSP2,2015,d2,0.03246874,0.436209368,GiniMinHist
15,SSP3,2015,d2,0.032466569,0.436240182,GiniMinHist
11,SSP4,2015,d3,0.049228284,0.385893911,GiniMinHist
11,SSP5,2015,d3,0.049228284,0.385893911,GiniMinHist
11,SSP1,2015,d3,0.049228284,0.385893911,GiniMinHist
11,SSP3,2015,d3,0.049228284,0.385893911,GiniMinHist
11,SSP2,2015,d3,0.049228284,0.385893911,GiniMinHist
9,SSP4,2015,d7,0.082647223,0.53543736,GiniMinHist
9,SSP3,2015,d7,0.082631848,0.53580559,GiniMinHist
9,SSP2,2015,d7,0.082680081,0.535638753,GiniMinHist
9,SSP5,2015,d7,0.082796455,0.535299542,GiniMinHist
3,SSP1,2015,d6,0.081735097,0.341510543,GiniMinHist
3,SSP2,2015,d6,0.081732079,0.341547389,GiniMinHist
3,SSP4,2015,d6,0.081736635,0.341495869,GiniMinHist
3,SSP5,2015,d6,0.081736147,0.341498909,GiniMinHist
3,SSP3,2015,d6,0.081725031,0.341621013,GiniMinHist
9,SSP1,2015,d7,0.082873639,0.535468989,GiniMinHist
7,SSP2,2015,d4,0.04449481,0.493974941,GiniMinHist
7,SSP3,2015,d4,0.04449481,0.493974941,GiniMinHist
7,SSP1,2015,d4,0.04449481,0.493974941,GiniMinHist
7,SSP4,2015,d4,0.04449481,0.493974941,GiniMinHist
7,SSP5,2015,d4,0.04449481,0.493974941,GiniMinHist
24,SSP2,2015,d6,0.047378189,0.638829716,GiniMinHist
24,SSP1,2015,d6,0.047378189,0.638829716,GiniMinHist
24,SSP5,2015,d6,0.047378189,0.638829716,GiniMinHist
24,SSP4,2015,d6,0.047378189,0.638829716,GiniMinHist
24,SSP3,2015,d6,0.047378189,0.638829716,GiniMinHist
21,SSP5,2015,d4,0.050355184,0.441439198,GiniMinHist
21,SSP3,2015,d4,0.050463199,0.440852896,GiniMinHist
32,SSP5,2015,d5,0.054194724,0.498532087,GiniMinHist
32,SSP1,2015,d5,0.054194724,0.498532087,GiniMinHist
32,SSP4,2015,d5,0.054194724,0.498532087,GiniMinHist
21,SSP2,2015,d4,0.050408298,0.441151942,GiniMinHist
32,SSP2,2015,d5,0.054194724,0.498532087,GiniMinHist
32,SSP3,2015,d5,0.054194724,0.498532087,GiniMinHist
21,SSP4,2015,d4,0.050450466,0.440819264,GiniMinHist
21,SSP1,2015,d4,0.050431356,0.441003272,GiniMinHist
14,SSP3,2015,d4,0.066694397,0.311766314,GiniMinHist
14,SSP1,2015,d4,0.066715564,0.311372696,GiniMinHist
14,SSP5,2015,d4,0.066724496,0.311252995,GiniMinHist
14,SSP4,2015,d4,0.066725752,0.311126413,GiniMinHist
14,SSP2,2015,d4,0.066713131,0.311405295,GiniMinHist
27,SSP5,2015,d7,0.091719266,0.398789728,GiniMinHist
27,SSP3,2015,d7,0.091719266,0.398789728,GiniMinHist
27,SSP4,2015,d7,0.091719266,0.398789728,GiniMinHist
27,SSP1,2015,d7,0.091719266,0.398789728,GiniMinHist
27,SSP2,2015,d7,0.091719266,0.398789728,GiniMinHist
31,SSP3,2015,d2,0.032969298,0.4191763,GiniMinHist
31,SSP1,2015,d2,0.032969298,0.4191763,GiniMinHist
31,SSP4,2015,d2,0.032969298,0.4191763,GiniMinHist
31,SSP5,2015,d2,0.032969298,0.4191763,GiniMinHist
31,SSP2,2015,d2,0.032969298,0.4191763,GiniMinHist
3,SSP1,2015,d7,0.093736264,0.341510543,GiniMinHist
3,SSP2,2015,d7,0.093728378,0.341547389,GiniMinHist
3,SSP4,2015,d7,0.093737909,0.341495869,GiniMinHist
3,SSP5,2015,d7,0.093738324,0.341498909,GiniMinHist
3,SSP3,2015,d7,0.093717148,0.341621013,GiniMinHist
33,SSP5,2015,d2,0.037764755,0.388987506,GiniMinHist
33,SSP1,2015,d2,0.037764755,0.388987506,GiniMinHist
33,SSP4,2015,d2,0.037764755,0.388987506,GiniMinHist
18,SSP3,2015,d8,0.113874558,0.405839854,GiniMinHist
18,SSP2,2015,d8,0.113874558,0.405839854,GiniMinHist
18,SSP1,2015,d8,0.113874558,0.405839854,GiniMinHist
18,SSP5,2015,d8,0.113874558,0.405839854,GiniMinHist
18,SSP4,2015,d8,0.113874558,0.405839854,GiniMinHist
33,SSP2,2015,d2,0.037764755,0.388987506,GiniMinHist
26,SSP5,2015,d5,0.056104954,0.488423943,GiniMinHist
26,SSP3,2015,d5,0.056108279,0.488555611,GiniMinHist
26,SSP2,2015,d5,0.056159226,0.488254074,GiniMinHist
26,SSP4,2015,d5,0.056073059,0.488896066,GiniMinHist
26,SSP1,2015,d5,0.05609615,0.488539432,GiniMinHist
33,SSP3,2015,d2,0.037764755,0.388987506,GiniMinHist
17,SSP1,2015,d9,0.153740484,0.493857304,GiniMinHist
17,SSP5,2015,d9,0.153740484,0.493857304,GiniMinHist
17,SSP3,2015,d9,0.153740484,0.493857304,GiniMinHist
17,SSP4,2015,d9,0.153740484,0.493857304,GiniMinHist
17,SSP2,2015,d9,0.153740484,0.493857304,GiniMinHist
15,SSP4,2015,d3,0.042092288,0.436224383,GiniMinHist
20,SSP4,2015,d3,0.038534529,0.469558544,GiniMinHist
20,SSP5,2015,d3,0.038534529,0.469558544,GiniMinHist
20,SSP2,2015,d3,0.038534529,0.469558544,GiniMinHist
15,SSP1,2015,d3,0.042094891,0.436181156,GiniMinHist
20,SSP1,2015,d3,0.038534529,0.469558544,GiniMinHist
20,SSP3,2015,d3,0.038534529,0.469558544,GiniMinHist
15,SSP3,2015,d3,0.042091418,0.436240182,GiniMinHist
15,SSP2,2015,d3,0.04209326,0.436209368,GiniMinHist
15,SSP5,2015,d3,0.042094632,0.436183941,GiniMinHist
11,SSP4,2015,d4,0.059014309,0.385893911,GiniMinHist
11,SSP5,2015,d4,0.059014309,0.385893911,GiniMinHist
11,SSP1,2015,d4,0.059014309,0.385893911,GiniMinHist
11,SSP3,2015,d4,0.059014309,0.385893911,GiniMinHist
11,SSP2,2015,d4,0.059014309,0.385893911,GiniMinHist
10,SSP2,2015,d5,0.079122212,0.408727558,GiniMinHist
10,SSP3,2015,d5,0.078937708,0.410047327,GiniMinHist
25,SSP2,2015,d3,0.050680596,0.373789091,GiniMinHist
25,SSP1,2015,d3,0.050680596,0.373789091,GiniMinHist
25,SSP3,2015,d3,0.050680596,0.373789091,GiniMinHist
25,SSP5,2015,d3,0.050680596,0.373789091,GiniMinHist
25,SSP4,2015,d3,0.050680596,0.373789091,GiniMinHist
10,SSP4,2015,d5,0.078996847,0.410182966,GiniMinHist
10,SSP1,2015,d5,0.079043667,0.40962998,GiniMinHist
14,SSP3,2015,d5,0.075423742,0.311766314,GiniMinHist
14,SSP1,2015,d5,0.075495384,0.311372696,GiniMinHist
14,SSP5,2015,d5,0.075517793,0.311252995,GiniMinHist
14,SSP4,2015,d5,0.075539577,0.311126413,GiniMinHist
14,SSP2,2015,d5,0.075489281,0.311405295,GiniMinHist
7,SSP2,2015,d5,0.054839298,0.493974941,GiniMinHist
7,SSP3,2015,d5,0.054839298,0.493974941,GiniMinHist
7,SSP1,2015,d5,0.054839298,0.493974941,GiniMinHist
7,SSP4,2015,d5,0.054839298,0.493974941,GiniMinHist
7,SSP5,2015,d5,0.054839298,0.493974941,GiniMinHist
23,SSP1,2015,d1,0.026720398,0.348795057,GiniMinHist
23,SSP4,2015,d1,0.026720398,0.348795057,GiniMinHist
23,SSP2,2015,d1,0.026720398,0.348795057,GiniMinHist
23,SSP5,2015,d1,0.026720398,0.348795057,GiniMinHist
23,SSP3,2015,d1,0.026720398,0.348795057,GiniMinHist
13,SSP1,2015,d1,0.03015167,0.325635947,GiniMinHist
13,SSP3,2015,d1,0.030135262,0.325819619,GiniMinHist
13,SSP5,2015,d1,0.03014122,0.325703897,GiniMinHist
13,SSP4,2015,d1,0.030153391,0.325654633,GiniMinHist
13,SSP2,2015,d1,0.030161064,0.325604766,GiniMinHist
29,SSP5,2015,d7,0.091300488,0.475567667,GiniMinHist
29,SSP1,2015,d7,0.091311369,0.475532266,GiniMinHist
29,SSP3,2015,d7,0.091311749,0.47594509,GiniMinHist
29,SSP2,2015,d7,0.091293144,0.475670202,GiniMinHist
29,SSP4,2015,d7,0.091357103,0.475868349,GiniMinHist
1,SSP5,2015,d1,0.014120444,0.472208961,GiniMinHist
1,SSP3,2015,d1,0.014120444,0.472208961,GiniMinHist
1,SSP4,2015,d1,0.014120444,0.472208961,GiniMinHist
1,SSP1,2015,d1,0.014120444,0.472208961,GiniMinHist
1,SSP2,2015,d1,0.014120444,0.472208961,GiniMinHist
10,SSP5,2015,d5,0.079198275,0.408181102,GiniMinHist
21,SSP4,2015,d5,0.060379836,0.440819264,GiniMinHist
21,SSP5,2015,d5,0.060285193,0.441439198,GiniMinHist
21,SSP1,2015,d5,0.060358262,0.441003272,GiniMinHist
21,SSP3,2015,d5,0.06037556,0.440852896,GiniMinHist
21,SSP2,2015,d5,0.060327993,0.441151942,GiniMinHist
3,SSP1,2015,d8,0.111775377,0.341510543,GiniMinHist
3,SSP2,2015,d8,0.111754033,0.341547389,GiniMinHist
3,SSP4,2015,d8,0.11177743,0.341495869,GiniMinHist
3,SSP5,2015,d8,0.111780263,0.341498909,GiniMinHist
3,SSP3,2015,d8,0.111730907,0.341621013,GiniMinHist
32,SSP5,2015,d6,0.066749885,0.498532087,GiniMinHist
32,SSP1,2015,d6,0.066749885,0.498532087,GiniMinHist
32,SSP4,2015,d6,0.066749885,0.498532087,GiniMinHist
32,SSP2,2015,d6,0.066749885,0.498532087,GiniMinHist
32,SSP3,2015,d6,0.066749885,0.498532087,GiniMinHist
9,SSP4,2015,d8,0.117730097,0.53543736,GiniMinHist
27,SSP5,2015,d8,0.112088471,0.398789728,GiniMinHist
27,SSP3,2015,d8,0.112088471,0.398789728,GiniMinHist
27,SSP4,2015,d8,0.112088471,0.398789728,GiniMinHist
27,SSP1,2015,d8,0.112088471,0.398789728,GiniMinHist
27,SSP2,2015,d8,0.112088471,0.398789728,GiniMinHist
9,SSP3,2015,d8,0.11781369,0.53580559,GiniMinHist
14,SSP3,2015,d6,0.086278779,0.311766314,GiniMinHist
14,SSP1,2015,d6,0.086361701,0.311372696,GiniMinHist
14,SSP5,2015,d6,0.086382323,0.311252995,GiniMinHist
14,SSP4,2015,d6,0.086418367,0.311126413,GiniMinHist
14,SSP2,2015,d6,0.086356084,0.311405295,GiniMinHist
26,SSP5,2015,d6,0.070614872,0.488423943,GiniMinHist
26,SSP3,2015,d6,0.070635794,0.488555611,GiniMinHist
26,SSP2,2015,d6,0.070653954,0.488254074,GiniMinHist
26,SSP4,2015,d6,0.070601953,0.488896066,GiniMinHist
26,SSP1,2015,d6,0.070603792,0.488539432,GiniMinHist
9,SSP1,2015,d8,0.117931822,0.535468989,GiniMinHist
9,SSP5,2015,d8,0.118075995,0.535299542,GiniMinHist
9,SSP2,2015,d8,0.117962822,0.535638753,GiniMinHist
11,SSP4,2015,d5,0.069322689,0.385893911,GiniMinHist
11,SSP5,2015,d5,0.069322689,0.385893911,GiniMinHist
11,SSP1,2015,d5,0.069322689,0.385893911,GiniMinHist
11,SSP3,2015,d5,0.069322689,0.385893911,GiniMinHist
11,SSP2,2015,d5,0.069322689,0.385893911,GiniMinHist
24,SSP2,2015,d7,0.066055285,0.638829716,GiniMinHist
24,SSP1,2015,d7,0.066055285,0.638829716,GiniMinHist
24,SSP5,2015,d7,0.066055285,0.638829716,GiniMinHist
24,SSP4,2015,d7,0.066055285,0.638829716,GiniMinHist
24,SSP3,2015,d7,0.066055285,0.638829716,GiniMinHist
33,SSP5,2015,d3,0.048428552,0.388987506,GiniMinHist
33,SSP1,2015,d3,0.048428552,0.388987506,GiniMinHist
33,SSP4,2015,d3,0.048428552,0.388987506,GiniMinHist
33,SSP2,2015,d3,0.048428552,0.388987506,GiniMinHist
15,SSP4,2015,d4,0.052243116,0.436224383,GiniMinHist
15,SSP1,2015,d4,0.052247626,0.436181156,GiniMinHist
15,SSP5,2015,d4,0.052245276,0.436183941,GiniMinHist
15,SSP2,2015,d4,0.052244145,0.436209368,GiniMinHist
15,SSP3,2015,d4,0.052242413,0.436240182,GiniMinHist
33,SSP3,2015,d3,0.048428552,0.388987506,GiniMinHist
25,SSP2,2015,d4,0.060650315,0.373789091,GiniMinHist
25,SSP1,2015,d4,0.060650315,0.373789091,GiniMinHist
25,SSP3,2015,d4,0.060650315,0.373789091,GiniMinHist
25,SSP5,2015,d4,0.060650315,0.373789091,GiniMinHist
25,SSP4,2015,d4,0.060650315,0.373789091,GiniMinHist
20,SSP4,2015,d4,0.047764477,0.469558544,GiniMinHist
20,SSP5,2015,d4,0.047764477,0.469558544,GiniMinHist
20,SSP2,2015,d4,0.047764477,0.469558544,GiniMinHist
20,SSP1,2015,d4,0.047764477,0.469558544,GiniMinHist
20,SSP3,2015,d4,0.047764477,0.469558544,GiniMinHist
31,SSP3,2015,d3,0.043879838,0.4191763,GiniMinHist
31,SSP1,2015,d3,0.043879838,0.4191763,GiniMinHist
31,SSP4,2015,d3,0.043879838,0.4191763,GiniMinHist
31,SSP5,2015,d3,0.043879838,0.4191763,GiniMinHist
31,SSP2,2015,d3,0.043879838,0.4191763,GiniMinHist
29,SSP5,2015,d8,0.126428079,0.475567667,GiniMinHist
29,SSP1,2015,d8,0.126417329,0.475532266,GiniMinHist
29,SSP3,2015,d8,0.126378165,0.47594509,GiniMinHist
29,SSP2,2015,d8,0.126425565,0.475670202,GiniMinHist
29,SSP4,2015,d8,0.126365255,0.475868349,GiniMinHist
10,SSP4,2015,d6,0.094965371,0.410182966,GiniMinHist
10,SSP2,2015,d6,0.09519652,0.408727558,GiniMinHist
10,SSP1,2015,d6,0.094967188,0.40962998,GiniMinHist
10,SSP3,2015,d6,0.095176632,0.410047327,GiniMinHist
10,SSP5,2015,d6,0.094999038,0.408181102,GiniMinHist
18,SSP3,2015,d9,0.151474714,0.405839854,GiniMinHist
18,SSP2,2015,d9,0.151474714,0.405839854,GiniMinHist
18,SSP1,2015,d9,0.151474714,0.405839854,GiniMinHist
18,SSP5,2015,d9,0.151474714,0.405839854,GiniMinHist
18,SSP4,2015,d9,0.151474714,0.405839854,GiniMinHist
7,SSP2,2015,d6,0.067398927,0.493974941,GiniMinHist
7,SSP3,2015,d6,0.067398927,0.493974941,GiniMinHist
7,SSP1,2015,d6,0.067398927,0.493974941,GiniMinHist
7,SSP4,2015,d6,0.067398927,0.493974941,GiniMinHist
7,SSP5,2015,d6,0.067398927,0.493974941,GiniMinHist
11,SSP4,2015,d6,0.081169543,0.385893911,GiniMinHist
11,SSP5,2015,d6,0.081169543,0.385893911,GiniMinHist
11,SSP1,2015,d6,0.081169543,0.385893911,GiniMinHist
11,SSP3,2015,d6,0.081169543,0.385893911,GiniMinHist
11,SSP2,2015,d6,0.081169543,0.385893911,GiniMinHist
26,SSP5,2015,d7,0.087340725,0.488423943,GiniMinHist
26,SSP3,2015,d7,0.087241447,0.488555611,GiniMinHist
26,SSP2,2015,d7,0.087357725,0.488254074,GiniMinHist
26,SSP4,2015,d7,0.08724099,0.488896066,GiniMinHist
26,SSP1,2015,d7,0.087371283,0.488539432,GiniMinHist
32,SSP5,2015,d7,0.083685941,0.498532087,GiniMinHist
32,SSP1,2015,d7,0.083685941,0.498532087,GiniMinHist
32,SSP4,2015,d7,0.083685941,0.498532087,GiniMinHist
32,SSP2,2015,d7,0.083685941,0.498532087,GiniMinHist
32,SSP3,2015,d7,0.083685941,0.498532087,GiniMinHist
14,SSP4,2015,d7,0.099476521,0.311126413,GiniMinHist
3,SSP1,2015,d9,0.146842087,0.341510543,GiniMinHist
3,SSP2,2015,d9,0.146910488,0.341547389,GiniMinHist
3,SSP4,2015,d9,0.146827367,0.341495869,GiniMinHist
3,SSP5,2015,d9,0.146824089,0.341498909,GiniMinHist
3,SSP3,2015,d9,0.147009251,0.341621013,GiniMinHist
14,SSP5,2015,d7,0.099452715,0.311252995,GiniMinHist
14,SSP1,2015,d7,0.099440405,0.311372696,GiniMinHist
14,SSP2,2015,d7,0.099437053,0.311405295,GiniMinHist
14,SSP3,2015,d7,0.099389064,0.311766314,GiniMinHist
21,SSP5,2015,d6,0.073199384,0.441439198,GiniMinHist
21,SSP3,2015,d6,0.07329384,0.440852896,GiniMinHist
21,SSP1,2015,d6,0.07321437,0.441003272,GiniMinHist
21,SSP4,2015,d6,0.073297543,0.440819264,GiniMinHist
21,SSP2,2015,d6,0.07323999,0.441151942,GiniMinHist
25,SSP2,2015,d5,0.071092285,0.373789091,GiniMinHist
25,SSP1,2015,d5,0.071092285,0.373789091,GiniMinHist
25,SSP3,2015,d5,0.071092285,0.373789091,GiniMinHist
25,SSP5,2015,d5,0.071092285,0.373789091,GiniMinHist
25,SSP4,2015,d5,0.071092285,0.373789091,GiniMinHist
33,SSP5,2015,d4,0.058633916,0.388987506,GiniMinHist
12,SSP1,2015,d2,0.047989808,0.307356963,GiniMinHist
12,SSP2,2015,d2,0.048001544,0.307321649,GiniMinHist
33,SSP1,2015,d4,0.058633916,0.388987506,GiniMinHist
33,SSP4,2015,d4,0.058633916,0.388987506,GiniMinHist
12,SSP3,2015,d2,0.04798977,0.307289929,GiniMinHist
33,SSP2,2015,d4,0.058633916,0.388987506,GiniMinHist
33,SSP3,2015,d4,0.058633916,0.388987506,GiniMinHist
20,SSP4,2015,d5,0.057955489,0.469558544,GiniMinHist
20,SSP5,2015,d5,0.057955489,0.469558544,GiniMinHist
20,SSP2,2015,d5,0.057955489,0.469558544,GiniMinHist
20,SSP1,2015,d5,0.057955489,0.469558544,GiniMinHist
20,SSP3,2015,d5,0.057955489,0.469558544,GiniMinHist
10,SSP4,2015,d7,0.112661929,0.410182966,GiniMinHist
10,SSP1,2015,d7,0.112653222,0.40962998,GiniMinHist
10,SSP5,2015,d7,0.11264159,0.408181102,GiniMinHist
10,SSP2,2015,d7,0.112558694,0.408727558,GiniMinHist
27,SSP5,2015,d9,0.148901494,0.398789728,GiniMinHist
27,SSP3,2015,d9,0.148901494,0.398789728,GiniMinHist
27,SSP4,2015,d9,0.148901494,0.398789728,GiniMinHist
10,SSP3,2015,d7,0.112636489,0.410047327,GiniMinHist
27,SSP1,2015,d9,0.148901494,0.398789728,GiniMinHist
27,SSP2,2015,d9,0.148901494,0.398789728,GiniMinHist
12,SSP5,2015,d2,0.047977434,0.307240412,GiniMinHist
12,SSP4,2015,d2,0.047954336,0.307378954,GiniMinHist
15,SSP4,2015,d5,0.062915345,0.436224383,GiniMinHist
15,SSP1,2015,d5,0.062921091,0.436181156,GiniMinHist
15,SSP3,2015,d5,0.06291217,0.436240182,GiniMinHist
15,SSP2,2015,d5,0.062916923,0.436209368,GiniMinHist
15,SSP5,2015,d5,0.062920586,0.436183941,GiniMinHist
31,SSP3,2015,d4,0.054635358,0.4191763,GiniMinHist
31,SSP1,2015,d4,0.054635358,0.4191763,GiniMinHist
31,SSP4,2015,d4,0.054635358,0.4191763,GiniMinHist
31,SSP5,2015,d4,0.054635358,0.4191763,GiniMinHist
31,SSP2,2015,d4,0.054635358,0.4191763,GiniMinHist
7,SSP2,2015,d7,0.084288882,0.493974941,GiniMinHist
7,SSP3,2015,d7,0.084288882,0.493974941,GiniMinHist
7,SSP1,2015,d7,0.084288882,0.493974941,GiniMinHist
7,SSP4,2015,d7,0.084288882,0.493974941,GiniMinHist
7,SSP5,2015,d7,0.084288882,0.493974941,GiniMinHist
11,SSP4,2015,d7,0.096110138,0.385893911,GiniMinHist
11,SSP5,2015,d7,0.096110138,0.385893911,GiniMinHist
11,SSP1,2015,d7,0.096110138,0.385893911,GiniMinHist
11,SSP3,2015,d7,0.096110138,0.385893911,GiniMinHist
11,SSP2,2015,d7,0.096110138,0.385893911,GiniMinHist
14,SSP4,2015,d8,0.118910669,0.311126413,GiniMinHist
14,SSP5,2015,d8,0.1188942,0.311252995,GiniMinHist
14,SSP1,2015,d8,0.118879095,0.311372696,GiniMinHist
14,SSP2,2015,d8,0.118874982,0.311405295,GiniMinHist
14,SSP3,2015,d8,0.118828852,0.311766314,GiniMinHist
23,SSP1,2015,d2,0.043121198,0.348795057,GiniMinHist
23,SSP4,2015,d2,0.043121198,0.348795057,GiniMinHist
23,SSP2,2015,d2,0.043121198,0.348795057,GiniMinHist
23,SSP5,2015,d2,0.043121198,0.348795057,GiniMinHist
23,SSP3,2015,d2,0.043121198,0.348795057,GiniMinHist
25,SSP2,2015,d6,0.083009533,0.373789091,GiniMinHist
25,SSP1,2015,d6,0.083009533,0.373789091,GiniMinHist
25,SSP3,2015,d6,0.083009533,0.373789091,GiniMinHist
25,SSP5,2015,d6,0.083009533,0.373789091,GiniMinHist
25,SSP4,2015,d6,0.083009533,0.373789091,GiniMinHist
21,SSP5,2015,d7,0.090566003,0.441439198,GiniMinHist
21,SSP3,2015,d7,0.090627786,0.440852896,GiniMinHist
21,SSP1,2015,d7,0.090558631,0.441003272,GiniMinHist
21,SSP4,2015,d7,0.090628724,0.440819264,GiniMinHist
21,SSP2,2015,d7,0.090591527,0.441151942,GiniMinHist
